path,label
Garbage classification resized/metal/metal_416.jpg,metal
Garbage classification resized/paper/paper264.jpg,paper
Garbage classification resized/metal/metal186.jpg,metal
Garbage classification resized/metal/metal235.jpg,metal
Garbage classification resized/trash/trash33.jpg,trash
Garbage classification resized/plastic/plastic_41_aug_2.jpg,plastic
Garbage classification resized/plastic/plastic_554.jpg,plastic
Garbage classification resized/paper/paper355.jpg,paper
Garbage classification resized/trash/trash117.jpg,trash
Garbage classification resized/paper/paper506.jpg,paper
Garbage classification resized/glass/glass355.jpg,glass
Garbage classification resized/trash/trash_34_aug_1.jpg,trash
Garbage classification resized/metal/metal_46_aug_0.jpg,metal
Garbage classification resized/metal/metal_518.jpg,metal
Garbage classification resized/glass/glass371.jpg,glass
Garbage classification resized/paper/paper84.jpg,paper
Garbage classification resized/trash/trash_242.jpg,trash
Garbage classification resized/plastic/plastic_559.jpg,plastic
Garbage classification resized/glass/glass_36_aug_1.jpg,glass
Garbage classification resized/metal/metal_17_aug_3.jpg,metal
Garbage classification resized/glass/glass_9.jpg,glass
Garbage classification resized/paper/paper115.jpg,paper
Garbage classification resized/paper/paper397.jpg,paper
Garbage classification resized/cardboard/cardboard74.jpg,cardboard
Garbage classification resized/glass/glass392.jpg,glass
Garbage classification resized/cardboard/cardboard_36_aug_3.jpg,cardboard
Garbage classification resized/paper/paper330.jpg,paper
Garbage classification resized/glass/glass273.jpg,glass
Garbage classification resized/glass/glass_19_aug_2.jpg,glass
Garbage classification resized/metal/metal_26.jpg,metal
Garbage classification resized/plastic/plastic212.jpg,plastic
Garbage classification resized/metal/metal57.jpg,metal
Garbage classification resized/cardboard/cardboard147.jpg,cardboard
Garbage classification resized/cardboard/cardboard_6.jpg,cardboard
Garbage classification resized/paper/paper321.jpg,paper
Garbage classification resized/cardboard/cardboard341.jpg,cardboard
Garbage classification resized/glass/glass_581.jpg,glass
Garbage classification resized/cardboard/cardboard350.jpg,cardboard
Garbage classification resized/glass/glass_588.jpg,glass
Garbage classification resized/plastic/plastic_16_aug_3.jpg,plastic
Garbage classification resized/metal/metal_427.jpg,metal
Garbage classification resized/glass/glass464.jpg,glass
Garbage classification resized/trash/trash_484.jpg,trash
Garbage classification resized/trash/trash53.jpg,trash
Garbage classification resized/metal/metal199.jpg,metal
Garbage classification resized/plastic/plastic_514.jpg,plastic
Garbage classification resized/metal/metal_522.jpg,metal
Garbage classification resized/metal/metal_29_aug_3.jpg,metal
Garbage classification resized/metal/metal250.jpg,metal
Garbage classification resized/metal/metal_422.jpg,metal
Garbage classification resized/metal/metal_45_aug_2.jpg,metal
Garbage classification resized/plastic/plastic244.jpg,plastic
Garbage classification resized/paper/paper494.jpg,paper
Garbage classification resized/trash/trash_39_aug_2.jpg,trash
Garbage classification resized/trash/trash_153.jpg,trash
Garbage classification resized/paper/paper_43_aug_2.jpg,paper
Garbage classification resized/trash/trash_330.jpg,trash
Garbage classification resized/glass/glass235.jpg,glass
Garbage classification resized/paper/paper145.jpg,paper
Garbage classification resized/paper/paper33.jpg,paper
Garbage classification resized/paper/paper_45_aug_3.jpg,paper
Garbage classification resized/trash/trash_25_aug_2.jpg,trash
Garbage classification resized/glass/glass127.jpg,glass
Garbage classification resized/glass/glass99.jpg,glass
Garbage classification resized/trash/trash6.jpg,trash
Garbage classification resized/metal/metal_426.jpg,metal
Garbage classification resized/paper/paper518.jpg,paper
Garbage classification resized/glass/glass334.jpg,glass
Garbage classification resized/metal/metal227.jpg,metal
Garbage classification resized/metal/metal142.jpg,metal
Garbage classification resized/metal/metal_49_aug_0.jpg,metal
Garbage classification resized/glass/glass_31.jpg,glass
Garbage classification resized/trash/trash_587.jpg,trash
Garbage classification resized/trash/trash50.jpg,trash
Garbage classification resized/paper/paper62.jpg,paper
Garbage classification resized/paper/paper22.jpg,paper
Garbage classification resized/paper/paper_50_aug_2.jpg,paper
Garbage classification resized/metal/metal309.jpg,metal
Garbage classification resized/trash/trash_297.jpg,trash
Garbage classification resized/paper/paper_44_aug_0.jpg,paper
Garbage classification resized/glass/glass_36.jpg,glass
Garbage classification resized/cardboard/cardboard_20_aug_3.jpg,cardboard
Garbage classification resized/metal/metal329.jpg,metal
Garbage classification resized/cardboard/cardboard344.jpg,cardboard
Garbage classification resized/trash/trash_45_aug_3.jpg,trash
Garbage classification resized/glass/glass_11_aug_2.jpg,glass
Garbage classification resized/cardboard/cardboard_36.jpg,cardboard
Garbage classification resized/glass/glass_33.jpg,glass
Garbage classification resized/trash/trash_40.jpg,trash
Garbage classification resized/cardboard/cardboard_18_aug_0.jpg,cardboard
Garbage classification resized/glass/glass245.jpg,glass
Garbage classification resized/plastic/plastic241.jpg,plastic
Garbage classification resized/cardboard/cardboard_40.jpg,cardboard
Garbage classification resized/metal/metal282.jpg,metal
Garbage classification resized/plastic/plastic_10.jpg,plastic
Garbage classification resized/paper/paper83.jpg,paper
Garbage classification resized/trash/trash32.jpg,trash
Garbage classification resized/metal/metal_47_aug_1.jpg,metal
Garbage classification resized/glass/glass489.jpg,glass
Garbage classification resized/glass/glass_508.jpg,glass
Garbage classification resized/cardboard/cardboard312.jpg,cardboard
Garbage classification resized/glass/glass114.jpg,glass
Garbage classification resized/plastic/plastic_501.jpg,plastic
Garbage classification resized/cardboard/cardboard181.jpg,cardboard
Garbage classification resized/metal/metal5.jpg,metal
Garbage classification resized/plastic/plastic371.jpg,plastic
Garbage classification resized/paper/paper237.jpg,paper
Garbage classification resized/paper/paper_21_aug_3.jpg,paper
Garbage classification resized/metal/metal130.jpg,metal
Garbage classification resized/cardboard/cardboard_426.jpg,cardboard
Garbage classification resized/cardboard/cardboard92.jpg,cardboard
Garbage classification resized/paper/paper160.jpg,paper
Garbage classification resized/plastic/plastic310.jpg,plastic
Garbage classification resized/plastic/plastic_10_aug_1.jpg,plastic
Garbage classification resized/trash/trash_194.jpg,trash
Garbage classification resized/paper/paper_12.jpeg,paper
Garbage classification resized/paper/paper_18_aug_1.jpg,paper
Garbage classification resized/trash/trash_343.jpg,trash
Garbage classification resized/plastic/plastic156.jpg,plastic
Garbage classification resized/plastic/plastic153.jpg,plastic
Garbage classification resized/glass/glass423.jpg,glass
Garbage classification resized/metal/metal_36_aug_1.jpg,metal
Garbage classification resized/trash/trash_320.jpg,trash
Garbage classification resized/paper/paper_24_aug_0.jpg,paper
Garbage classification resized/cardboard/cardboard67.jpg,cardboard
Garbage classification resized/plastic/plastic_46.jpg,plastic
Garbage classification resized/paper/paper14.jpg,paper
Garbage classification resized/metal/metal243.jpg,metal
Garbage classification resized/plastic/plastic_21_aug_0.jpg,plastic
Garbage classification resized/trash/trash_14_aug_1.jpg,trash
Garbage classification resized/metal/metal11.jpg,metal
Garbage classification resized/plastic/plastic150.jpg,plastic
Garbage classification resized/plastic/plastic_6.jpg,plastic
Garbage classification resized/plastic/plastic226.jpg,plastic
Garbage classification resized/metal/metal_505.jpg,metal
Garbage classification resized/glass/glass457.jpg,glass
Garbage classification resized/plastic/plastic96.jpg,plastic
Garbage classification resized/glass/glass255.jpg,glass
Garbage classification resized/metal/metal_497.jpg,metal
Garbage classification resized/plastic/plastic_0.jpg,plastic
Garbage classification resized/trash/trash_157.jpg,trash
Garbage classification resized/plastic/plastic384.jpg,plastic
Garbage classification resized/paper/paper_0.jpg,paper
Garbage classification resized/metal/metal136.jpg,metal
Garbage classification resized/glass/glass44.jpg,glass
Garbage classification resized/trash/trash_509.jpg,trash
Garbage classification resized/cardboard/cardboard_34_aug_3.jpg,cardboard
Garbage classification resized/paper/paper583.jpg,paper
Garbage classification resized/glass/glass_28.jpg,glass
Garbage classification resized/metal/metal_538.jpg,metal
Garbage classification resized/trash/trash_314.jpg,trash
Garbage classification resized/trash/trash_7_aug_0.jpg,trash
Garbage classification resized/paper/paper512.jpg,paper
Garbage classification resized/trash/trash_3.jpg,trash
Garbage classification resized/plastic/plastic48.jpg,plastic
Garbage classification resized/plastic/plastic110.jpg,plastic
Garbage classification resized/glass/glass_21_aug_1.jpg,glass
Garbage classification resized/cardboard/cardboard278.jpg,cardboard
Garbage classification resized/cardboard/cardboard388.jpg,cardboard
Garbage classification resized/glass/glass346.jpg,glass
Garbage classification resized/plastic/plastic_39_aug_0.jpg,plastic
Garbage classification resized/trash/trash8.jpg,trash
Garbage classification resized/metal/metal_519.jpg,metal
Garbage classification resized/paper/paper58.jpg,paper
Garbage classification resized/cardboard/cardboard276.jpg,cardboard
Garbage classification resized/paper/paper393.jpg,paper
Garbage classification resized/metal/metal_41.jpg,metal
Garbage classification resized/paper/paper222.jpg,paper
Garbage classification resized/paper/paper265.jpg,paper
Garbage classification resized/glass/glass_11.jpg,glass
Garbage classification resized/cardboard/cardboard132.jpg,cardboard
Garbage classification resized/trash/trash113.jpg,trash
Garbage classification resized/glass/glass_20_aug_1.jpg,glass
Garbage classification resized/trash/trash_241.jpg,trash
Garbage classification resized/cardboard/cardboard_525.jpg,cardboard
Garbage classification resized/cardboard/cardboard190.jpg,cardboard
Garbage classification resized/paper/paper_3_aug_1.jpg,paper
Garbage classification resized/cardboard/cardboard_8.jpg,cardboard
Garbage classification resized/plastic/plastic433.jpg,plastic
Garbage classification resized/plastic/plastic_46_aug_1.jpg,plastic
Garbage classification resized/metal/metal_417.jpg,metal
Garbage classification resized/metal/metal359.jpg,metal
Garbage classification resized/plastic/plastic_32_aug_2.jpg,plastic
Garbage classification resized/metal/metal_1_aug_0.jpg,metal
Garbage classification resized/paper/paper_2_aug_2.jpg,paper
Garbage classification resized/cardboard/cardboard45.jpg,cardboard
Garbage classification resized/paper/paper29.jpg,paper
Garbage classification resized/glass/glass495.jpg,glass
Garbage classification resized/metal/metal311.jpg,metal
Garbage classification resized/plastic/plastic89.jpg,plastic
Garbage classification resized/glass/glass_26.jpg,glass
Garbage classification resized/glass/glass487.jpg,glass
Garbage classification resized/trash/trash_29_aug_2.jpg,trash
Garbage classification resized/plastic/plastic_4.jpg,plastic
Garbage classification resized/glass/glass161.jpg,glass
Garbage classification resized/glass/glass_37_aug_3.jpg,glass
Garbage classification resized/plastic/plastic287.jpg,plastic
Garbage classification resized/paper/paper60.jpg,paper
Garbage classification resized/trash/trash_2_aug_1.jpg,trash
Garbage classification resized/plastic/plastic_36.jpg,plastic
Garbage classification resized/cardboard/cardboard170.jpg,cardboard
Garbage classification resized/trash/trash_426.jpg,trash
Garbage classification resized/glass/glass204.jpg,glass
Garbage classification resized/plastic/plastic_38_aug_1.jpg,plastic
Garbage classification resized/glass/glass427.jpg,glass
Garbage classification resized/metal/metal_21.jpeg,metal
Garbage classification resized/metal/metal122.jpg,metal
Garbage classification resized/metal/metal240.jpg,metal
Garbage classification resized/metal/metal403.jpg,metal
Garbage classification resized/trash/trash_36_aug_0.jpg,trash
Garbage classification resized/cardboard/cardboard86.jpg,cardboard
Garbage classification resized/glass/glass_23_aug_0.jpg,glass
Garbage classification resized/metal/metal_32_aug_3.jpg,metal
